Justiça#Tribunal#UF#Tipo de unidade#Classificação da unidade#Código#Unidade Judiciária#Município sede#Telefone#CEP#Endereço#Unidades Judiciárias#Estoque#Taxa de congestionamento líquida#Taxa de congestionamento total
Total###########1.124#1.519.657#58,9%#62,6%
Justiça Estadual#Total##########1.103#1.475.089#58,7%#62,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7845#4ª VARA DO SISTEMA DOS JUIZADOS ESPECIAIS - SALVADOR#SALVADOR#(071) 3285-2613#41.635-150#AVENIDA DORIVAL CAYMMI, 14130, BAIRRO: ITAPUÃ#1#512#31,7%#31,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4420#13ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#672#57,4%#58,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4418#11ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.046#61,5%#68,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4417#10ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#881#67,6%#80,8%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4423#15ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.803#81,9%#85,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4415#9ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.092#71,1%#75,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4394#7ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#837#58,9%#71,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4421#14ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.260#88,4%#90,5%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4226#16VARA CRIMINAL DE SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.077#57,2%#70,3%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4246#1ª VARA DE TOXICOS - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.196#47,6%#51,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4251#2ª VARA DE TOXICOS - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.473#50,1%#52,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4390#4ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#963#73,5%#76,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4388#3ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.374#77,6%#80,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4391#5ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.195#68,9%#70,8%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4386#1ª VARA ESPECIALIZADA CRIMINAL DE SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#265#27,8%#47,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4279#VARA DE EXECUCOES DE PENAS E MEDIDAS ALTERNATIVAS - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.197#65,9%#65,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4393#6ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#684#43,0%#57,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4412#8ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#565#63,3%#64,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13320#17ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.097#76,7%#84,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7937#1ª VARA DE EXECUCOES PENAIS - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#4.285#74,0%#74,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17161#1ª VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#4.296#61,1%#61,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7929#12ª VARA CRIMINAL - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#496#32,2%#52,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17158#1º JUÍZO DA 1ª DO TRIBUNAL DE JURI - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#743#75,9%#78,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7925#2ª VARA ESPECIALIZADA CRIMINAL DE SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#813#67,8%#77,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5240#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - POCOES#POCOES#(077) 3431-1005#45.260-000#PRAÇA DA BANDEIRA, N° 70, BAIRRO: CENTRO#1#2.101#93,7%#93,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5235#1ª VARA CRIMINAL, JÚRI E EXECUÇÕES PENAIS - PORTO SEGURO#PORTO SEGURO#(073) 3162-5500#45.810-000#RODOVIA BR 367, KM 27,  S/N, BAIRRO: CAMBOLO#1#3.523#87,0%#88,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5234#1ª VARA CRIMINAL, JÚRI E EXECUÇÕES PENAIS - PORTO SEGURO#PORTO SEGURO#(073) 3162-5500#45.810-000#RODOVIA BR 367, KM 27,  S/N, BAIRRO: CAMBOLO#1#4.795#62,9%#62,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49869#VARA CRIMINAL DE NAZARE#NAZARE#(075) 3636-2710#44.400-000#TRAVESSA IMPERIAL, Nº 01#1#1.697#81,4%#81,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17153#2ª VARA CRIMINAL - PAULO AFONSO#PAULO AFONSO#(075) 3281-8351#48.601-210#RUA DAS CARAIBEIRAS, Nº 420, BAIRRO: GENERAL DULTRA#1#2.865#75,2%#77,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5254#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - RUY BARBOSA#RUY BARBOSA#(075) 3252-1210#46.800-000#RUA CORINTO SILVA, N° 47, BAIRRO: CENTRO,#1#1.480#84,9%#85,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49937#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - REMANSO#REMANSO#(074) 3535-1341#47.200-000#RUA VIRGÍLIO DE SÁ, N° 06, QUADRA 06, BAIRRO: CENTRO#1#1.774#94,4%#94,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#76525#2ª VARA CRIMINAL - PORTO SEGURO#PORTO SEGURO#(073) 3162-5500#45.810-000#RODOVIA BR 367, KM 27,  S/N, BAIRRO: CAMBOLO#1#3.309#86,5%#87,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5242#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - RIBEIRA DO POMBAL#RIBEIRA DO POMBAL#(075) 3276-1423#48.400-000#AVENIDA EVÊNCIA BRITO, S/N, BAIRRO: CENTRO#1#1.730#70,5%#70,5%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#50019#VARA CRIMINAL - SAO FRANCISCO DO CONDE#SAO FRANCISCO DO CONDE#(071) 3651-1078#43.900-000#RUA DO ASFALTO, N° 9, CENTRO,#1#814#90,9%#90,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#50025#VARA CRIMINAL - SAO SEBASTIAO DO PASSE#SAO SEBASTIAO DO PASSE#(071) 3655-1304#43.850-000#RUA CEL. LUÍS VENTURA, 53#1#946#83,2%#83,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17214#2ª VARA CRIMINAL - VALENCA#VALENCA#(075) 3641-3619#45.400-000#RUA ADAUÊ CHAROUB. COND. NOVO HORIZONTE, S/N,#1#1.275#50,2%#54,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#76526#2ª VARA CRIMINAL - TEIXEIRA DE FREITAS#TEIXEIRA DE FREITAS#(073) 3291-5373#45.990-904#AV. PRES. GETÚLIO VARGAS, 1885, BAIRRO MONTE CASTELO,#1#1.592#72,9%#73,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5275#1VARA CRIMINAL - TEIXEIRA DE FREITAS#TEIXEIRA DE FREITAS#(073) 3291-5373#45.990-904#AV. PRES. GETÚLIO VARGAS, 1885, BAIRRO MONTE CASTELO,#1#1.612#84,5%#86,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49958#2º JUÍZO 2ª DO TRIBUNAL DE JURI - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.434#84,0%#85,3%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18349#2ª VARA DA VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#3.396#62,9%#64,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49963#3ª VARA DE TOXICOS - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.896#58,9%#60,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17958#32ª VARA CRIMINAL (VARA DE AUDIÊNCIAS DE CUSTÓDIA) - SALVADOR#SALVADOR#(071) 3396-1388#40.279-020#AV. TANCREDO NEVES, 4197#1#5#100,0%#100,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17174#2ª VARA DE EXECUÇÕES PENAIS - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#2.370#87,9%#87,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49953#1º JUÍZO DA 2ª DO TRIBUNAL DE JURI - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#1.334#85,5%#89,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#72322#2º JUÍZO DA 1ª DO TRIBUNAL DE JURI - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#747#77,1%#81,3%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#76524#3ª VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - SALVADOR#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#2.988#72,3%#72,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17088#1VARA DE VIOLÊNCIA DOMESTICA E FAMILIAR CONTRA A MULHER - FEIRA DE SANTANA#FEIRA DE SANTANA#(075) 3602-5945#44.100-000#RUA CEL. ÁLVARO SIMÕES, S/N, BAIRRO: CENTRO#1#2.601#54,1%#54,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5667#2ª VARA CRIMINAL E ADMINISTRAÇÃO PÚBLICA - FEIRA DE SANTANA#FEIRA DE SANTANA#(075) 3602-5945#44.100-000#RUA CEL. ÁLVARO SIMÕES, S/N, BAIRRO: CENTRO#1#2.136#58,5%#59,5%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#16392#2ª VARA CRIMINAL - EUNAPOLIS#EUNAPOLIS#(073) 3281-6282#45.820-000#AV. ARTULINO RIBEIRO, S/N, BAIRRO: DINAR BORGES MOURA#1#2.167#66,6%#71,5%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4703#2ª VARA CRIMINAL - ILHEUS#ILHEUS#(073) 3234-3441#45.660-000#AVENIDA OSVALDO CRUZ, S/N, BAIRRO: CIDADE NOVA#1#1.357#43,5%#56,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4701#1ª VARA CRIMINAL E CRIANÇA E ADOLESCENTE - ILHEUS#ILHEUS#(073) 3234-3441#45.660-000#AVENIDA OSVALDO CRUZ, S/N, BAIRRO: CIDADE NOVA#1#1.362#60,1%#68,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49709#VARA DE EXECUÇÕES PENAIS, MEDIDAS ALTERNATIVAS E SÓCIO-EDUCATIVAS - FEIRA DE SANTANA#FEIRA DE SANTANA#(075) 3602-5945#44.100-000#RUA CEL. ÁLVARO SIMÕES, S/N, BAIRRO: CENTRO#1#3.398#84,3%#84,3%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6084#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - CANDEIAS#CANDEIAS#(071) 3601-1626#43.800-000#R. DA PREFEITURA, 279 - SANTA TEREZINHA#1#2.042#85,9%#85,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6081#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - CANAVIEIRAS#CANAVIEIRAS#(073) 3284-1570#45.860-000#PRAÇA SÃO BOAVENTURA, N° 40#1#782#77,1%#77,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4542#1ª VARA CRIME - CAMACARI#CAMACARI#(071) 3621-8748#42.800-912#R. CONTÔRNO DE CENTRO ADMINISTRATIVO - PONTO CERTO#1#637#55,4%#61,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4543#2ª VARA CRIMINAL - CAMACARI#CAMACARI#(071) 3621-8748#42.800-912#R. CONTÔRNO DE CENTRO ADMINISTRATIVO - PONTO CERTO#1#698#45,9%#48,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49622#1VARA DE VIOLÊNCIA DOMESTICA E FAMILIAR CONTRA A MULHER - CAMACARI#CAMACARI#(071) 3621-8748#42.800-912#R. CONTÔRNO DE CENTRO ADMINISTRATIVO - PONTO CERTO#1#1.884#59,5%#64,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5013#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - CAMPO FORMOSO#CAMPO FORMOSO#(074) 3645-1597#44.790-000#PRAÇA 2 DE JULHO, S/N, CENTRO#1#1.504#81,0%#81,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13319#2ª VARA CRIMINAL - JUAZEIRO#JUAZEIRO#(074) 3614-7100#49.900-000#TRAVESSA NOVA VENEZA, S/N, BAIRRO: ALAGADIÇO#1#2.571#84,2%#88,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5210#1ª VARA CRIMINAL - JUAZEIRO#JUAZEIRO#(074) 3614-7100#49.900-000#TRAVESSA NOVA VENEZA, S/N, BAIRRO: ALAGADIÇO#1#1.865#66,1%#67,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49817#1VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - JUAZEIRO#JUAZEIRO#(074) 3614-7100#49.900-000#TRAVESSA NOVA VENEZA, S/N, BAIRRO: ALAGADIÇO#1#1.433#48,6%#55,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6489#1ª VARA CRIMINAL - JEQUIE#JEQUIE#(073) 3527-8300#45.206-100#PRAÇA DUQUE DE CAXIAS, S/N, BAIRRO: JEQUIEZINHO#1#5.479#70,5%#71,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5218#1ª VARA CRIMINAL - LAURO DE FREITAS#LAURO DE FREITAS#(071) 3283-1922#42.700-000#RUA DA SAÚDE, Nº 90, BAIRRO: CENTRO#1#1.494#70,9%#71,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49860#VARA CRIMINAL - MUCURI#MUCURI#(073) 3206-1686#45.930-000#PRAÇA CUSTÓDIA COSTA OLIVEIRA, Nº 194#1#1.178#93,6%#93,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#74592#2ª VARA CRIMINAL - LAURO DE FREITAS#LAURO DE FREITAS#(071) 3283-1922#42.700-000#RUA DA SAÚDE, Nº 90, BAIRRO: CENTRO#1#1.559#77,0%#78,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4888#1ª VARA CRIMINAL - ITABUNA#ITABUNA#(073) 3214-0936#45.601-572#RUA SANTA CRUZ, S/N, BAIRRO: NOSSA SENHORA DAS GRAÇAS#1#2.140#56,9%#59,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4889#2ª VARA CRIMINAL - ITABUNA#ITABUNA#(073) 3214-0936#45.601-572#RUA SANTA CRUZ, S/N, BAIRRO: NOSSA SENHORA DAS GRAÇAS#1#2.240#66,6%#73,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49760#VARA DE EXECUÇÕES PENAIS E MEDIDASALTERNATIVAS - ITABUNA#ITABUNA#(073) 3214-0936#45.601-572#RUA SANTA CRUZ, S/N, BAIRRO: NOSSA SENHORA DAS GRAÇAS#1#1.697#70,9%#70,9%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49594#2ª VARA CRIMINAL - BARREIRAS#BARREIRAS#(077) 3614-3641#47.800-163#R. CEL. MAGNO, 533 - VILA BRASIL#1#3.047#89,0%#89,2%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4531#1ª VARA CRIMINAL - BARREIRAS#BARREIRAS#(077) 3614-3641#47.800-163#R. CEL. MAGNO, 533 - VILA BRASIL#1#1.483#51,8%#69,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6025#1ª VARA CRIMINAL - VITORIA DA CONQUISTA#VITORIA DA CONQUISTA#(077) 3229-1113#45.000-905#AVENIDA LUIS FERNANDES DE OLIVEIRA, Nº 75, BAIRRO: UNIVERSIDADE#1#2.061#77,7%#80,4%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6026#2ª VARA CRIMINAL - VITORIA DA CONQUISTA#VITORIA DA CONQUISTA#(077) 3229-1113#45.000-905#AVENIDA LUIS FERNANDES DE OLIVEIRA, Nº 75, BAIRRO: UNIVERSIDADE#1#2.054#75,9%#80,6%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6028#3ª VARA CRIMINAL - VITORIA DA CONQUISTA#VITORIA DA CONQUISTA#(077) 3229-1113#45.000-905#AVENIDA LUIS FERNANDES DE OLIVEIRA, Nº 75, BAIRRO: UNIVERSIDADE#1#1.262#61,8%#71,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18292#1º VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - VITORIA DA CONQUISTA#VITORIA DA CONQUISTA#(077) 3229-1113#45.000-905#AVENIDA LUIS FERNANDES DE OLIVEIRA, Nº 75, BAIRRO: UNIVERSIDADE#1#4.251#73,8%#76,1%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5009#VARA CRIMINAL, JURI, DE EXECUÇÕES PENAIS E INFÂNCIA E JUVENTUDE - CAETITE#CAETITE#(077) 3454-1911#46.400-000#R. SÃO MIGUEL#1#1.185#85,9%#86,0%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49616#CRIMINAL, JURI, DE EXECUÇÕES PENAIS EINFÂNCIA E JUVENTUDE - CACHOEIRA#CACHOEIRA#(075) 3425-1478#44.300-000#PRAÇA BARÃO DO RIO BRANCO - S/N - CENTRO#1#944#92,7%#92,7%
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#49670#VARA CRIMINAL DE CONDE#CONDE#(071) 3651-1078#43.900-000#R. DO ASFALTO, 9#1#0#0,0%#-
Justiça Estadual#TJBA#BA#UNIDADES JUDICIÁRIAS DE SEGUNDO GRAU OU DE TRIBUNAIS SUPERIORES#CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)#49972#PRIMEIRA CÂMARA CRIMINAL - SEGUNDA TURMA#SALVADOR#(071) 3320-6688#40.040-900#PRAÇA D. PEDRO II, S/Nº, LARGO DO CAMPO DA PÓLVORA/NAZARÉ,#1#2.300#46,4%#46,4%
